Run_ID,Therm_kT,temperature_K,phase,rho_MD,rho_MD_unc,rho_Argon_mol_L,rho_MD_scaled_mol_L,rho_MD_scaled_unc_mol_L,relative_MD_unc,weighted_log_residual
20260915182528,0.96,123.45556875687569,Vapor,0.03883422553154025,0.0005804119241203868,1.8227013069306932,1.7021955361776369,0.025441253072893567,0.014945886423021101,-4.576558637572652
20260915182607,0.96,123.45556875687569,Vapor,0.041194601984335076,0.0007800401060433471,1.8227013069306932,1.8056563933635996,0.034191356009524866,0.01893549320709471,-0.49618231031010007
20260915182804,0.96,123.45556875687569,Vapor,0.03714710891220135,0.0006983345008532,1.8227013069306932,1.6282452426120455,0.030609973799544457,0.018799161531082836,-6.001158000143448
20260915183000,0.96,123.45556875687569,Vapor,0.03749034028502293,0.0009934263069532455,1.8227013069306932,1.643289881785254,0.043544449140414866,0.02649819391877088,-3.9104316944614124
20260915183137,0.96,123.45556875687569,Vapor,0.03288941182668959,0.0012063997349985517,1.8227013069306932,1.4416203550507254,0.052879489777856295,0.03668048979883442,-6.394459535011122
20260915183156,0.98,126.02755977264394,Vapor,0.0482187074227183,0.0006846557617417301,2.0956142543087655,2.113539472250966,0.030010638493207408,0.014198965470798866,0.5998540224280651
20260915183350,0.98,126.02755977264394,Vapor,0.04446519603302983,0.0007262649525759699,2.0956142543087655,1.949014230790171,0.031834355325081366,0.016333335223271763,-4.440182453312138
20260915183544,0.98,126.02755977264394,Vapor,0.04513671201066467,0.0008322420167712559,2.0956142543087655,1.9784483571041782,0.03647953395344924,0.01843825080955427,-3.1203519077375277
20260915183740,0.98,126.02755977264394,Vapor,0.0446460227739661,0.0012543279854048148,2.0956142543087655,1.9569402925830934,0.054980412944464034,0.028094954655988665,-2.436897766976623
20260915183749,0.98,126.02755977264394,Vapor,0.04167021071898779,0.0017130916525530623,2.0956142543087655,1.8265034439745467,0.07508900892060172,0.04111070289770483,-3.3432475741835344
20260915184126,1.0,128.5995507884122,Vapor,0.05111937627751444,0.0009694117228447889,2.405642051705173,2.240682617478708,0.04249204628999113,0.018963684485939197,-3.745910978346259
20260915184318,1.0,128.5995507884122,Vapor,0.04885761168164811,0.0011418385990323156,2.405642051705173,2.141544150153244,0.0500498216488706,0.023370741215768695,-4.9758669568260565
20260915184356,1.0,128.5995507884122,Vapor,0.04892428797600853,0.0016697371454177678,2.405642051705173,2.144466729117436,0.07318874859976753,0.034129002474937865,-3.367397656645124
