Run_ID,N_Cells,Therm_kT,Nsteps,Nc,V,rho_c,uc,uc_uncertainty,rho_liquid,rho_liquid_uncertainty,u_EOS,u_EOS_uncertainty,u_EOS_mean_uncertainty,u_EOS_density_uncertainty,u_EOS_density_slope,P_EOS,P_EOS_uncertainty,P_EOS_mean_uncertainty,P_EOS_density_uncertainty,P_EOS_density_slope,Q,Q_uncertainty,Q_uncertainty_uc_component,Q_uncertainty_u_EOS_component,Q_uncertainty_P_EOS_component,Q_uncertainty_rho_liquid_component,T_K,T_C,P_bar,P_psia,Q_MD_keV,Q_MD_uncertainty_keV,rho_liquid_mol_L,rho_liquid_uncertainty_mol_L
20260922151853,15,1.0,500000,10840,21259.84048369047,0.5098815303113835,-3.600570035247634,0.002169266758678263,0.6054227712528067,0.0022163848275479825,-3.8157546452164204,0.012538646325078505,0.00013186670398876517,0.012537952896616888,-5.656938605958516,0.0020968627345891067,0.0033687394895715577,0.00046538745095549424,0.0033364382609441445,1.505351516340821,2339.6361401096397,138.4003588676979,23.51485166407237,135.91892616385098,11.302110662860896,0.13744436806117316,128.5995507884122,-144.5504492115878,0.9827395556575732,14.253432219569952,0.025927501122833742,0.0015337557727849321,26.537105468727198,0.09717685204792792
20260922151722,15,1.0,500000,10967,21951.219430638732,0.4996077796339939,-3.593669301281231,0.0018580869170857633,0.60955812626623,0.0025686200171685285,-3.8391480946411987,0.01453123264094534,0.00014333111639946495,0.014530525739158475,-5.656938605958516,0.008322025674653358,0.003893780123119041,0.0004586284621587792,0.0038666760377480303,1.505351516340821,2725.116970842165,161.40085649062235,20.377639219679565,159.36402837324755,15.41741463269673,0.6309377412255207,128.5995507884122,-144.5504492115878,3.900295273873691,56.56900040547306,0.03019934258583152,0.0017886477182842075,26.71836781522724,0.11261270638727325
20260922151149,15,1.0,500000,10910,22131.147918868603,0.4929703619529983,-3.5938490168974533,0.002308422558545588,0.6115473314549731,0.002379576046432375,-3.8505934968121385,0.013758044827232929,0.00014387588172633763,0.013757292509749447,-5.781404855867217,0.012001839338297883,0.004661074546345639,0.0004820012412536508,0.004636085712108992,1.9482822240792568,2852.5840299856495,153.50934603936594,25.184890113732365,150.10026906511126,20.001393822882942,0.8331285111956386,128.5995507884122,-144.5504492115878,5.624918629069769,81.58254743943402,0.031611913652934344,0.0017011993252789995,26.80555936202582,0.10432854337199907
20260921235908,20,1.0,500000,29372,50393.70116582305,0.5828506206231991,-3.7588685966236994,0.0015363753602075539,0.6000766249471945,0.0011053425266705668,-3.7859602210738013,0.0061540525018291044,0.0001515760411393976,0.0061521855384100346,-5.565863422391976,-0.005576343334652698,0.0016639720688456277,0.0005224589138292874,0.0015798226891834157,1.4292607504589947,787.668350365146,186.320885048268,45.126417080016274,180.75683008372445,2.407133241683493,0.5027666761515085,128.5995507884122,-144.5504492115878,-2.613472537087422,-37.905214510428074,0.008728823977542039,0.002064782425784945,26.302771289208806,0.048503889056164144
20260921225122,20,1.0,500000,29413,50793.64695577399,0.5790684812533718,-3.7575215481709767,0.0007583319796568097,0.6024555123938153,0.0011345015475918456,-3.799200783698936,0.006316065588933215,0.00014148652766811937,0.006314480666388542,-5.565863422391976,-0.0021762928774379034,0.0016954342345863644,0.0004952168719737015,0.001621498533308012,1.4292607504589947,1221.620173436139,187.1386179450202,22.304818517645742,185.77443716729263,3.3430313999039183,0.20008373753030442,128.5995507884122,-144.5504492115878,-1.0199661904779684,-14.793358910340167,0.013537813797387131,0.002073847180118109,26.407043526836365,0.04978102671110792
20260918194755,20,1.0,500000,31470,54700.86077077582,0.5753108736602001,-3.7591772741418,0.00100905863450034,0.6060187953391385,0.001064470502736966,-3.819126316880472,0.006023124371581235,0.00013351905690894681,0.006021644281836813,-5.656938605958516,0.0029940884967242557,0.0016683443241612935,0.00046441328547054504,0.001602402285395168,1.505351516340821,1894.895324519412,192.24511182700414,31.7550752277257,189.54772397366145,4.624280600161792,0.2731007038189978,128.5995507884122,-144.5504492115878,1.4032435935520737,20.352327667178415,0.02099894928611726,0.0021304429474981778,26.563230607707613,0.0467155655662953
20260921235345,20,1.0,500000,29454,52032.51481517034,0.5660691224444246,-3.744110953203212,0.001148918485249879,0.606782273075381,0.0011525912321949658,-3.823445263561412,0.006521548470819866,0.00013563564027512952,0.006520137838292998,-5.656938605958516,0.004143390864669396,0.0017958112161239811,0.00046316542707651253,0.0017350549591058273,1.505351516340821,2351.1782472660443,195.14488811853926,33.84024506454993,192.08568865952833,6.26956376484839,0.3820407853313776,128.5995507884122,-144.5504492115878,1.9418887226582142,28.164714778205674,0.02605540904455166,0.002162583572281809,26.596695634415756,0.05057386063145423
20260918192601,20,1.0,500000,31472,54237.28185890924,0.5802650671519646,-3.7658502133739944,0.0010734245632904366,0.6070779976022066,0.001093533352760885,-3.8251181590539405,0.006187555863816377,0.00013645547507153336,0.006186051040136303,-5.656938605958516,0.004588560229545456,0.0017099390094193311,0.0004626820831417742,0.0016461520907478603,1.505351516340821,1876.2727211912872,197.68628443757035,33.78281785587662,194.734758146029,4.0961733269739735,0.42849309400552854,128.5995507884122,-144.5504492115878,2.1505268641130915,31.190755187919613,0.020792576354693226,0.0021907406998595952,26.60965793667905,0.047988132278943725
20260921235106,20,1.0,500000,29385,51199.99517794759,0.5739258353027433,-3.7615181345206152,0.0009260478113692994,0.6080365586623476,0.0011277171761795214,-3.8305406801212207,0.0063809434319137765,0.00013911288641315297,0.006379426830532455,-5.656938605958516,0.006031531574934017,0.0017591218500880358,0.00046111537279999455,0.0016976107611654315,1.505351516340821,2045.551924818454,189.53645910509968,27.211914937086863,187.50402274678632,5.0527414982454095,0.5406224934430681,128.5995507884122,-144.5504492115878,2.826806238724441,40.999358262888094,0.022668503413124666,0.0021004280786953333,26.651673924776986,0.0494849659197615
20260921235629,20,1.0,500000,29484,52892.56867628704,0.5574318044647802,-3.7391182566773864,0.0012466779191012565,0.6087358160722741,0.0011510725142580816,-3.8344963363589364,0.006513074074764019,0.00014105143227018666,0.006511546544164275,-5.656938605958516,0.007084159777279414,0.001792780588523919,0.00045997247866288375,0.0017327687547566445,1.505351516340821,2843.706817840063,195.68203383027625,36.75705176678145,192.03147602034235,7.991793800913371,0.6488132704292957,128.5995507884122,-144.5504492115878,3.320142953036479,48.15460237450512,0.03151353770296225,0.0021685438635257862,26.68232402338264,0.050507704159394914
